frame_index,timestamp,latitude,longitude,speed,speed_units
0,08-04-2024 11:04:08,30.435579,-97.669124,56,MPH
3,08-04-2024 11:04:11,30.436283,-97.669076,58,MPH
6,08-04-2024 11:04:14,30.437,-97.668978,58,MPH
9,08-04-2024 11:04:17,30.437659,-97.668864,48,MPH
12,08-04-2024 11:04:20,30.438216,-97.668766,45,MPH
15,08-04-2024 11:04:23,30.438733,-97.668669,41,MPH
18,08-04-2024 11:04:26,30.439229,-97.668571,40,MPH
21,08-04-2024 11:04:29,30.439746,-97.668473,44,MPH
24,08-04-2024 11:04:32,30.440295,-97.668376,48,MPH
27,08-04-2024 11:04:35,30.440922,-97.668278,55,MPH
30,08-04-2024 11:04:38,30.441577,-97.668164,55,MPH
33,08-04-2024 11:04:41,30.442249,-97.668034,57,MPH
36,08-04-2024 11:04:44,30.442932,-97.667887,56,MPH
39,08-04-2024 11:04:47,30.443604,-97.667757,55,MPH
42,08-04-2024 11:04:50,30.444259,-97.667627,54,MPH
45,08-04-2024 11:04:53,30.444922,-97.667513,54,MPH
48,08-04-2024 11:04:56,30.445622,-97.667399,59,MPH
51,08-04-2024 11:04:59,30.446346,-97.667269,61,MPH
54,08-04-2024 11:05:02,30.447099,-97.667122,64,MPH
57,08-04-2024 11:05:05,30.447888,-97.666976,66,MPH
60,08-04-2024 11:05:08,30.44869,-97.666813,67,MPH
63,08-04-2024 11:05:11,30.449495,-97.66665,67,MPH
66,08-04-2024 11:05:14,30.450301,-97.666504,67,MPH
69,08-04-2024 11:05:17,30.451107,-97.666357,67,MPH
72,08-04-2024 11:05:20,30.451929,-97.666227,68,MPH
75,08-04-2024 11:05:23,30.452767,-97.666146,69,MPH
78,08-04-2024 11:05:26,30.453613,-97.666113,70,MPH
81,08-04-2024 11:05:29,30.454468,-97.66613,70,MPH
84,08-04-2024 11:05:32,30.455326,-97.666211,70,MPH
87,08-04-2024 11:05:35,30.456165,-97.666341,69,MPH
90,08-04-2024 11:05:38,30.457003,-97.66652,70,MPH
93,08-04-2024 11:05:41,30.457833,-97.666748,70,MPH
96,08-04-2024 11:05:44,30.458647,-97.667008,69,MPH
99,08-04-2024 11:05:47,30.459477,-97.667269,71,MPH
102,08-04-2024 11:05:50,30.460319,-97.667546,72,MPH
105,08-04-2024 11:05:53,30.461165,-97.667822,72,MPH
108,08-04-2024 11:05:56,30.462012,-97.668083,72,MPH
111,08-04-2024 11:05:59,30.462854,-97.668343,72,MPH
114,08-04-2024 11:06:02,30.4637,-97.66862,72,MPH
117,08-04-2024 11:06:05,30.464543,-97.66888,72,MPH
120,08-04-2024 11:06:08,30.465385,-97.669141,72,MPH
123,08-04-2024 11:06:11,30.466223,-97.669417,72,MPH
126,08-04-2024 11:06:14,30.467061,-97.669678,71,MPH
129,08-04-2024 11:06:17,30.4679,-97.669938,71,MPH
132,08-04-2024 11:06:20,30.468726,-97.670199,70,MPH
135,08-04-2024 11:06:23,30.46956,-97.670475,72,MPH
138,08-04-2024 11:06:26,30.470406,-97.670736,72,MPH
141,08-04-2024 11:06:29,30.47124,-97.671012,71,MPH
144,08-04-2024 11:06:32,30.472066,-97.671289,70,MPH
147,08-04-2024 11:06:35,30.472892,-97.671533,70,MPH
150,08-04-2024 11:06:38,30.473714,-97.671794,70,MPH
153,08-04-2024 11:06:41,30.474536,-97.672054,70,MPH
156,08-04-2024 11:06:44,30.475362,-97.672314,70,MPH
159,08-04-2024 11:06:47,30.476184,-97.672575,70,MPH
162,08-04-2024 11:06:50,30.476998,-97.672835,69,MPH
165,08-04-2024 11:06:53,30.477812,-97.673096,69,MPH
168,08-04-2024 11:06:56,30.478605,-97.67334,67,MPH
171,08-04-2024 11:06:59,30.47939,-97.673584,67,MPH
174,08-04-2024 11:07:02,30.48018,-97.673828,69,MPH
177,08-04-2024 11:07:05,30.480953,-97.674072,64,MPH
0,08-04-2024 11:07:08,30.481726,-97.674284,67,MPH
3,08-04-2024 11:07:11,30.482515,-97.674528,67,MPH
6,08-04-2024 11:07:14,30.483309,-97.674788,67,MPH
9,08-04-2024 11:07:17,30.484106,-97.675033,68,MPH
12,08-04-2024 11:07:20,30.484904,-97.675277,68,MPH
15,08-04-2024 11:07:23,30.485697,-97.675537,68,MPH
18,08-04-2024 11:07:26,30.486491,-97.675798,67,MPH
21,08-04-2024 11:07:29,30.48728,-97.676058,67,MPH
24,08-04-2024 11:07:32,30.488078,-97.676302,68,MPH
27,08-04-2024 11:07:35,30.488879,-97.676562,68,MPH
30,08-04-2024 11:07:38,30.489689,-97.676774,68,MPH
33,08-04-2024 11:07:41,30.490491,-97.677018,69,MPH
36,08-04-2024 11:07:44,30.4913,-97.677279,69,MPH
39,08-04-2024 11:07:47,30.492098,-97.677539,67,MPH
42,08-04-2024 11:07:50,30.492887,-97.677799,67,MPH
45,08-04-2024 11:07:53,30.493673,-97.678092,67,MPH
48,08-04-2024 11:07:56,30.49445,-97.678385,67,MPH
51,08-04-2024 11:07:59,30.495227,-97.678727,69,MPH
54,08-04-2024 11:08:02,30.496008,-97.679085,69,MPH
57,08-04-2024 11:08:05,30.496761,-97.67946,66,MPH
60,08-04-2024 11:08:08,30.497493,-97.679867,65,MPH
63,08-04-2024 11:08:11,30.49823,-97.680273,66,MPH
66,08-04-2024 11:08:14,30.498971,-97.680697,68,MPH
69,08-04-2024 11:08:17,30.499707,-97.681136,67,MPH
72,08-04-2024 11:08:20,30.500403,-97.681576,64,MPH
75,08-04-2024 11:08:23,30.50109,-97.681999,64,MPH
78,08-04-2024 11:08:26,30.50179,-97.682422,65,MPH
81,08-04-2024 11:08:29,30.502494,-97.682829,65,MPH
84,08-04-2024 11:08:32,30.50319,-97.683252,64,MPH
87,08-04-2024 11:08:35,30.503902,-97.683626,64,MPH
90,08-04-2024 11:08:38,30.504635,-97.683984,66,MPH
93,08-04-2024 11:08:41,30.5054,-97.684326,68,MPH
96,08-04-2024 11:08:44,30.506181,-97.684668,68,MPH
99,08-04-2024 11:08:47,30.50695,-97.684977,66,MPH
102,08-04-2024 11:08:50,30.507715,-97.68527,66,MPH
105,08-04-2024 11:08:53,30.508472,-97.685563,65,MPH
108,08-04-2024 11:08:56,30.509229,-97.685856,66,MPH
111,08-04-2024 11:08:59,30.509998,-97.686117,66,MPH
114,08-04-2024 11:09:02,30.510767,-97.686361,65,MPH
117,08-04-2024 11:09:05,30.511515,-97.686556,64,MPH
120,08-04-2024 11:09:08,30.512264,-97.686751,63,MPH
123,08-04-2024 11:09:11,30.513025,-97.68693,63,MPH
126,08-04-2024 11:09:14,30.513761,-97.687109,62,MPH
129,08-04-2024 11:09:17,30.514486,-97.687288,60,MPH
132,08-04-2024 11:09:20,30.515202,-97.687451,60,MPH
135,08-04-2024 11:09:23,30.515918,-97.687614,60,MPH
138,08-04-2024 11:09:26,30.516638,-97.687793,60,MPH
141,08-04-2024 11:09:29,30.517358,-97.687972,61,MPH
144,08-04-2024 11:09:32,30.518091,-97.688135,61,MPH
147,08-04-2024 11:09:35,30.518823,-97.688314,61,MPH
150,08-04-2024 11:09:38,30.519543,-97.688493,60,MPH
153,08-04-2024 11:09:41,30.520251,-97.688656,59,MPH
156,08-04-2024 11:09:44,30.520943,-97.688835,58,MPH
159,08-04-2024 11:09:47,30.521631,-97.688997,58,MPH
162,08-04-2024 11:09:50,30.522343,-97.68916,61,MPH
165,08-04-2024 11:09:53,30.523075,-97.689339,62,MPH
168,08-04-2024 11:09:56,30.523812,-97.689518,62,MPH
171,08-04-2024 11:09:59,30.524544,-97.689681,61,MPH
174,08-04-2024 11:10:02,30.525256,-97.68986,59,MPH
177,08-04-2024 11:10:05,30.525968,-97.690023,59,MPH
0,08-04-2024 11:10:08,30.526676,-97.690186,59,MPH
3,08-04-2024 11:10:11,30.527389,-97.690365,60,MPH
6,08-04-2024 11:10:14,30.528105,-97.690527,60,MPH
9,08-04-2024 11:10:17,30.528821,-97.690706,60,MPH
12,08-04-2024 11:10:20,30.529545,-97.690853,60,MPH
15,08-04-2024 11:10:23,30.530265,-97.691032,60,MPH
18,08-04-2024 11:10:26,30.530977,-97.691195,60,MPH
21,08-04-2024 11:10:29,30.531694,-97.691357,60,MPH
24,08-04-2024 11:10:32,30.532402,-97.691536,59,MPH
27,08-04-2024 11:10:35,30.53311,-97.691683,59,MPH
30,08-04-2024 11:10:38,30.53383,-97.691797,60,MPH
33,08-04-2024 11:10:41,30.53457,-97.691927,62,MPH
36,08-04-2024 11:10:44,30.535327,-97.692025,63,MPH
39,08-04-2024 11:10:47,30.536088,-97.69209,62,MPH
42,08-04-2024 11:10:50,30.536853,-97.692122,64,MPH
45,08-04-2024 11:10:53,30.537638,-97.692155,65,MPH
48,08-04-2024 11:10:56,30.538436,-97.692171,65,MPH
51,08-04-2024 11:10:59,30.539237,-97.692171,66,MPH
54,08-04-2024 11:11:02,30.540035,-97.692204,66,MPH
57,08-04-2024 11:11:05,30.54082,-97.692204,64,MPH
60,08-04-2024 11:11:08,30.541602,-97.69222,64,MPH
63,08-04-2024 11:11:11,30.542383,-97.692236,64,MPH
66,08-04-2024 11:11:14,30.54316,-97.692236,64,MPH
69,08-04-2024 11:11:17,30.543945,-97.692253,65,MPH
72,08-04-2024 11:11:20,30.544731,-97.692269,64,MPH
75,08-04-2024 11:11:23,30.545504,-97.692269,63,MPH
78,08-04-2024 11:11:26,30.546281,-97.692285,63,MPH
81,08-04-2024 11:11:29,30.54707,-97.692301,65,MPH
84,08-04-2024 11:11:32,30.547872,-97.692318,66,MPH
87,08-04-2024 11:11:35,30.548674,-97.692318,66,MPH
90,08-04-2024 11:11:38,30.549479,-97.692334,66,MPH
93,08-04-2024 11:11:41,30.550285,-97.692334,66,MPH
96,08-04-2024 11:11:44,30.55109,-97.69235,66,MPH
99,08-04-2024 11:11:47,30.551896,-97.692367,66,MPH
102,08-04-2024 11:11:50,30.552694,-97.692383,66,MPH
105,08-04-2024 11:11:53,30.553503,-97.692399,67,MPH
108,08-04-2024 11:11:56,30.554321,-97.692399,67,MPH
111,08-04-2024 11:11:59,30.555135,-97.692415,67,MPH
114,08-04-2024 11:12:02,30.555953,-97.692432,67,MPH
117,08-04-2024 11:12:05,30.556759,-97.692432,66,MPH
120,08-04-2024 11:12:08,30.55756,-97.692448,66,MPH
123,08-04-2024 11:12:11,30.558362,-97.692464,66,MPH
126,08-04-2024 11:12:14,30.559159,-97.692464,65,MPH
129,08-04-2024 11:12:17,30.559945,-97.69248,65,MPH
132,08-04-2024 11:12:20,30.56073,-97.69248,64,MPH
135,08-04-2024 11:12:23,30.561515,-97.692497,64,MPH
138,08-04-2024 11:12:26,30.562305,-97.692513,64,MPH
141,08-04-2024 11:12:29,30.563106,-97.692529,66,MPH
144,08-04-2024 11:12:32,30.563908,-97.692546,66,MPH
147,08-04-2024 11:12:35,30.564718,-97.692562,66,MPH
150,08-04-2024 11:12:38,30.565515,-97.692562,65,MPH
153,08-04-2024 11:12:41,30.566313,-97.692578,65,MPH
156,08-04-2024 11:12:44,30.567102,-97.692594,64,MPH
159,08-04-2024 11:12:47,30.567887,-97.692594,65,MPH
162,08-04-2024 11:12:50,30.568677,-97.692611,65,MPH
165,08-04-2024 11:12:53,30.569458,-97.692627,64,MPH
168,08-04-2024 11:12:56,30.570247,-97.692643,65,MPH
171,08-04-2024 11:12:59,30.571033,-97.692643,65,MPH
174,08-04-2024 11:13:02,30.57181,-97.69266,64,MPH
177,08-04-2024 11:13:05,30.572595,-97.692676,64,MPH
0,08-04-2024 11:13:08,30.573381,-97.692676,64,MPH
3,08-04-2024 11:13:11,30.574178,-97.692692,65,MPH
6,08-04-2024 11:13:14,30.57498,-97.692708,66,MPH
9,08-04-2024 11:13:17,30.575793,-97.692725,67,MPH
12,08-04-2024 11:13:20,30.576607,-97.692725,67,MPH
15,08-04-2024 11:13:23,30.577433,-97.692741,68,MPH
18,08-04-2024 11:13:26,30.578251,-97.692757,68,MPH
21,08-04-2024 11:13:29,30.579032,-97.692757,65,MPH
24,08-04-2024 11:13:32,30.579785,-97.692773,61,MPH
27,08-04-2024 11:13:35,30.58053,-97.69279,61,MPH
30,08-04-2024 11:13:38,30.581274,-97.69279,62,MPH
33,08-04-2024 11:13:41,30.582031,-97.692806,63,MPH
36,08-04-2024 11:13:44,30.5828,-97.692822,63,MPH
39,08-04-2024 11:13:47,30.583573,-97.692806,64,MPH
42,08-04-2024 11:13:50,30.584359,-97.692757,65,MPH
45,08-04-2024 11:13:53,30.585156,-97.692692,66,MPH
48,08-04-2024 11:13:56,30.585966,-97.692611,67,MPH
51,08-04-2024 11:13:59,30.58678,-97.692497,67,MPH
54,08-04-2024 11:14:02,30.587581,-97.69235,66,MPH
57,08-04-2024 11:14:05,30.588383,-97.692188,67,MPH
60,08-04-2024 11:14:08,30.589193,-97.692008,68,MPH
63,08-04-2024 11:14:11,30.590015,-97.691781,69,MPH
66,08-04-2024 11:14:14,30.590837,-97.691553,69,MPH
69,08-04-2024 11:14:17,30.591667,-97.691309,70,MPH
72,08-04-2024 11:14:20,30.592501,-97.691064,71,MPH
75,08-04-2024 11:14:23,30.593335,-97.690837,70,MPH
78,08-04-2024 11:14:26,30.594157,-97.690576,69,MPH
81,08-04-2024 11:14:29,30.594963,-97.690299,69,MPH
84,08-04-2024 11:14:32,30.595756,-97.68999,68,MPH
87,08-04-2024 11:14:35,30.596537,-97.689681,68,MPH
90,08-04-2024 11:14:38,30.59731,-97.689339,68,MPH
93,08-04-2024 11:14:41,30.598092,-97.689014,68,MPH
96,08-04-2024 11:14:44,30.598869,-97.688704,68,MPH
99,08-04-2024 11:14:47,30.599646,-97.688379,68,MPH
102,08-04-2024 11:14:50,30.600423,-97.688053,68,MPH
105,08-04-2024 11:14:53,30.601204,-97.687728,68,MPH
108,08-04-2024 11:14:56,30.60199,-97.687402,69,MPH
111,08-04-2024 11:14:59,30.602787,-97.687077,69,MPH
114,08-04-2024 11:15:02,30.603613,-97.6868,71,MPH
117,08-04-2024 11:15:05,30.604468,-97.686589,72,MPH
120,08-04-2024 11:15:08,30.60533,-97.68641,71,MPH
123,08-04-2024 11:15:11,30.606189,-97.686296,71,MPH
126,08-04-2024 11:15:14,30.607052,-97.686247,71,MPH
129,08-04-2024 11:15:17,30.607918,-97.686247,70,MPH
132,08-04-2024 11:15:20,30.608765,-97.686312,69,MPH
135,08-04-2024 11:15:23,30.609587,-97.68641,68,MPH
138,08-04-2024 11:15:26,30.610396,-97.686572,67,MPH
141,08-04-2024 11:15:29,30.61119,-97.686768,66,MPH
144,08-04-2024 11:15:32,30.611975,-97.686979,67,MPH
147,08-04-2024 11:15:35,30.612769,-97.687207,67,MPH
150,08-04-2024 11:15:38,30.613562,-97.687435,67,MPH
153,08-04-2024 11:15:41,30.614351,-97.687663,67,MPH
156,08-04-2024 11:15:44,30.615149,-97.687891,67,MPH
159,08-04-2024 11:15:47,30.615938,-97.688118,67,MPH
162,08-04-2024 11:15:50,30.616724,-97.688346,66,MPH
165,08-04-2024 11:15:53,30.617501,-97.688558,66,MPH
168,08-04-2024 11:15:56,30.61827,-97.688786,65,MPH
171,08-04-2024 11:15:59,30.619035,-97.689014,66,MPH
174,08-04-2024 11:16:02,30.61982,-97.689225,66,MPH
177,08-04-2024 11:16:05,30.620614,-97.689453,67,MPH
0,08-04-2024 11:16:08,30.621395,-97.689681,65,MPH
3,08-04-2024 11:16:11,30.622172,-97.689909,66,MPH
6,08-04-2024 11:16:14,30.622953,-97.69012,66,MPH
9,08-04-2024 11:16:17,30.623739,-97.690348,66,MPH
12,08-04-2024 11:16:20,30.62452,-97.690576,66,MPH
15,08-04-2024 11:16:23,30.625317,-97.690788,67,MPH
18,08-04-2024 11:16:26,30.626119,-97.691016,68,MPH
21,08-04-2024 11:16:29,30.626929,-97.691243,69,MPH
24,08-04-2024 11:16:32,30.627743,-97.691471,69,MPH
27,08-04-2024 11:16:35,30.628569,-97.69165,69,MPH
30,08-04-2024 11:16:38,30.629415,-97.691748,69,MPH
33,08-04-2024 11:16:41,30.630278,-97.691764,70,MPH
36,08-04-2024 11:16:44,30.631148,-97.691683,71,MPH
39,08-04-2024 11:16:47,30.632023,-97.691536,72,MPH
42,08-04-2024 11:16:50,30.632874,-97.691292,71,MPH
45,08-04-2024 11:16:53,30.633716,-97.691032,71,MPH
48,08-04-2024 11:16:56,30.63457,-97.690771,72,MPH
51,08-04-2024 11:16:59,30.635433,-97.690495,72,MPH
54,08-04-2024 11:17:02,30.636296,-97.690218,72,MPH
57,08-04-2024 11:17:05,30.637146,-97.689941,73,MPH
60,08-04-2024 11:17:08,30.637996,-97.689665,72,MPH
63,08-04-2024 11:17:11,30.638826,-97.689323,73,MPH
66,08-04-2024 11:17:14,30.639644,-97.688916,73,MPH
69,08-04-2024 11:17:17,30.640442,-97.68846,73,MPH
72,08-04-2024 11:17:20,30.641215,-97.687972,73,MPH
75,08-04-2024 11:17:23,30.641964,-97.687419,73,MPH
78,08-04-2024 11:17:26,30.642684,-97.686816,73,MPH
81,08-04-2024 11:17:29,30.64338,-97.686165,74,MPH
84,08-04-2024 11:17:32,30.644043,-97.685465,73,MPH
87,08-04-2024 11:17:35,30.64467,-97.684733,73,MPH
90,08-04-2024 11:17:39,30.645508,-97.683757,73,MPH
93,08-04-2024 11:17:42,30.646134,-97.683024,73,MPH
96,08-04-2024 11:17:45,30.646757,-97.682292,72,MPH
99,08-04-2024 11:17:48,30.647375,-97.681576,72,MPH
102,08-04-2024 11:17:51,30.648031,-97.680859,73,MPH
105,08-04-2024 11:17:53,30.648486,-97.68042,73,MPH
108,08-04-2024 11:17:57,30.649438,-97.67959,73,MPH
111,08-04-2024 11:17:59,30.649935,-97.679199,73,MPH
114,08-04-2024 11:18:02,30.650704,-97.678678,73,MPH
117,08-04-2024 11:18:05,30.651485,-97.678206,72,MPH
120,08-04-2024 11:18:08,30.652262,-97.677734,72,MPH
123,08-04-2024 11:18:11,30.653044,-97.677246,72,MPH
126,08-04-2024 11:18:14,30.653809,-97.676774,72,MPH
129,08-04-2024 11:18:17,30.654565,-97.676302,72,MPH
132,08-04-2024 11:18:20,30.655322,-97.67583,71,MPH
135,08-04-2024 11:18:23,30.656075,-97.675374,70,MPH
138,08-04-2024 11:18:26,30.656828,-97.674919,70,MPH
141,08-04-2024 11:18:29,30.657576,-97.674463,70,MPH
144,08-04-2024 11:18:32,30.658329,-97.673975,71,MPH
147,08-04-2024 11:18:35,30.659102,-97.673503,72,MPH
150,08-04-2024 11:18:38,30.659884,-97.673014,73,MPH
153,08-04-2024 11:18:41,30.660673,-97.67251,74,MPH
156,08-04-2024 11:18:44,30.661466,-97.672005,74,MPH
159,08-04-2024 11:18:47,30.66226,-97.671501,75,MPH
162,08-04-2024 11:18:50,30.663062,-97.671012,74,MPH
165,08-04-2024 11:18:53,30.663855,-97.670508,74,MPH
168,08-04-2024 11:18:56,30.664644,-97.670036,73,MPH
171,08-04-2024 11:18:59,30.665422,-97.669548,72,MPH
174,08-04-2024 11:19:02,30.666195,-97.669076,71,MPH
177,08-04-2024 11:19:05,30.66696,-97.668604,71,MPH
0,08-04-2024 11:19:08,30.667716,-97.668132,69,MPH
3,08-04-2024 11:19:11,30.668449,-97.667676,67,MPH
6,08-04-2024 11:19:14,30.669165,-97.667236,66,MPH
9,08-04-2024 11:19:17,30.669881,-97.666797,66,MPH
12,08-04-2024 11:19:20,30.67061,-97.666341,67,MPH
15,08-04-2024 11:19:23,30.671334,-97.665902,66,MPH
18,08-04-2024 11:19:26,30.672021,-97.665462,63,MPH
21,08-04-2024 11:19:29,30.672673,-97.665055,59,MPH
24,08-04-2024 11:19:32,30.673311,-97.664665,60,MPH
27,08-04-2024 11:19:35,30.673954,-97.664274,60,MPH
30,08-04-2024 11:19:38,30.674589,-97.663883,60,MPH
33,08-04-2024 11:19:41,30.675224,-97.663493,59,MPH
36,08-04-2024 11:19:44,30.67585,-97.663102,58,MPH
39,08-04-2024 11:19:47,30.676473,-97.662728,58,MPH
42,08-04-2024 11:19:50,30.677096,-97.662337,58,MPH
45,08-04-2024 11:19:53,30.677722,-97.661947,58,MPH
48,08-04-2024 11:19:56,30.678333,-97.661556,56,MPH
51,08-04-2024 11:19:59,30.678943,-97.661182,57,MPH
54,08-04-2024 11:20:02,30.679565,-97.660824,57,MPH
57,08-04-2024 11:20:05,30.680164,-97.660465,52,MPH
60,08-04-2024 11:20:08,30.680705,-97.66014,50,MPH
63,08-04-2024 11:20:11,30.681238,-97.659798,50,MPH
66,08-04-2024 11:20:14,30.681783,-97.659456,52,MPH
69,08-04-2024 11:20:17,30.682377,-97.659147,55,MPH
72,08-04-2024 11:20:20,30.683028,-97.658887,58,MPH
75,08-04-2024 11:20:23,30.68372,-97.658626,62,MPH
78,08-04-2024 11:20:26,30.684456,-97.658333,64,MPH
81,08-04-2024 11:20:29,30.685205,-97.65804,64,MPH
84,08-04-2024 11:20:32,30.685962,-97.657731,66,MPH
87,08-04-2024 11:20:35,30.686719,-97.657406,65,MPH
90,08-04-2024 11:20:38,30.687451,-97.657113,62,MPH
93,08-04-2024 11:20:41,30.688163,-97.656852,60,MPH
96,08-04-2024 11:20:44,30.688847,-97.656592,58,MPH
99,08-04-2024 11:20:47,30.689506,-97.656331,57,MPH
102,08-04-2024 11:20:50,30.690161,-97.656071,58,MPH
105,08-04-2024 11:20:53,30.690841,-97.655811,59,MPH
108,08-04-2024 11:20:56,30.691528,-97.655534,60,MPH
111,08-04-2024 11:20:59,30.692228,-97.655241,62,MPH
114,08-04-2024 11:21:02,30.692948,-97.654948,63,MPH
